Date,Open,High,Low,Close,Volume,Adj Close
"Mar 8, 2024",3.55,3.80,3.28,3.51,"12,839,300",3.51
"Mar 7, 2024",3.54,3.57,3.28,3.42,"9,012,300",3.42
"Mar 6, 2024",2.92,3.83,2.91,3.63,"19,048,500",3.63
"Mar 5, 2024",3.08,3.19,2.81,2.85,"10,661,900",2.85
"Mar 4, 2024",3.09,3.19,2.85,2.87,"10,622,500",2.87
"Mar 1, 2024",3.00,3.09,2.83,3.09,"4,687,100",3.09
"Feb 29, 2024",3.30,3.31,2.92,2.96,"8,585,200",2.96
"Feb 28, 2024",3.57,3.72,3.16,3.27,"13,185,800",3.27
"Feb 27, 2024",3.60,3.68,3.24,3.45,"9,536,700",3.45
"Feb 26, 2024",3.02,3.46,2.97,3.40,"9,781,700",3.40
"Feb 23, 2024",3.14,3.15,2.96,3.03,"5,082,200",3.03
"Feb 22, 2024",3.23,3.43,3.15,3.24,"3,969,300",3.24
"Feb 21, 2024",3.33,3.43,3.11,3.13,"4,467,200",3.13
"Feb 20, 2024",3.78,3.85,3.22,3.50,"9,181,200",3.50
"Feb 16, 2024",4.20,4.25,3.76,3.78,"13,275,100",3.78
"Feb 15, 2024",4.10,4.47,3.99,4.20,"14,958,700",4.20
"Feb 14, 2024",3.96,4.06,3.68,4.02,"11,455,900",4.02
"Feb 13, 2024",3.48,3.65,3.15,3.50,"10,378,100",3.50
"Feb 12, 2024",3.40,3.96,3.36,3.90,"10,703,000",3.90
"Feb 9, 2024",3.30,3.44,3.07,3.35,"12,150,700",3.35
"Feb 8, 2024",2.62,2.91,2.61,2.90,"6,626,400",2.90
"Feb 7, 2024",2.59,2.63,2.42,2.51,"4,441,500",2.51
"Feb 6, 2024",2.41,2.60,2.40,2.59,"3,729,200",2.59
"Feb 5, 2024",2.60,2.63,2.44,2.45,"4,842,800",2.45
"Feb 2, 2024",2.87,2.87,2.63,2.68,"5,224,200",2.68
"Feb 1, 2024",3.03,3.11,2.80,2.86,"7,357,300",2.86
"Jan 31, 2024",2.91,3.29,2.86,3.04,"15,425,700",3.04
"Jan 30, 2024",3.19,3.21,3.01,3.08,"7,983,100",3.08
"Jan 29, 2024",2.84,3.21,2.71,3.11,"12,916,600",3.11
"Jan 26, 2024",2.46,2.86,2.45,2.75,"11,368,600",2.75
"Jan 25, 2024",2.26,2.39,2.15,2.36,"6,340,600",2.36
"Jan 24, 2024",2.80,2.86,2.21,2.29,"14,872,000",2.29
"Jan 23, 2024",2.82,2.85,2.70,2.74,"3,238,200",2.74
"Jan 22, 2024",2.63,2.87,2.56,2.82,"5,112,400",2.82
"Jan 19, 2024",2.61,2.69,2.46,2.68,"6,364,900",2.68
"Jan 18, 2024",2.88,2.89,2.60,2.63,"6,261,500",2.63
"Jan 17, 2024",2.83,2.88,2.76,2.80,"4,366,200",2.80
"Jan 16, 2024",3.11,3.11,2.84,2.90,"7,744,700",2.90
"Jan 12, 2024",3.34,3.51,3.22,3.26,"7,413,400",3.26
"Jan 11, 2024",4.00,4.12,3.31,3.51,"9,548,500",3.51
"Jan 10, 2024",3.68,3.97,3.60,3.79,"8,362,800",3.79
"Jan 9, 2024",3.95,4.01,3.79,3.82,"6,224,300",3.82
"Jan 8, 2024",3.99,4.07,3.52,4.04,"12,200,300",4.04
"Jan 5, 2024",4.11,4.11,3.78,3.91,"7,679,300",3.91
"Jan 4, 2024",4.10,4.33,3.96,4.19,"8,359,000",4.19
"Jan 3, 2024",3.76,4.28,3.66,3.93,"11,653,400",3.93
"Jan 2, 2024",4.69,4.77,4.09,4.13,"10,280,900",4.13
"Dec 29, 2023",4.96,4.96,4.00,4.13,"19,616,900",4.13
"Dec 28, 2023",5.00,5.16,4.67,4.81,"18,895,700",4.81
